CpG_Site,t_stat,p_value
cg05357835,-2.488368469913937,0.019052416629575002
cg22110267,2.4883603465194963,0.01905277119368412
cg07211381,2.4883295619536456,0.019054114911560418
cg01192952,-2.488254024641642,0.019057412415433465
cg17034109,2.4882217071025328,0.019058823365025818
cg15840658,2.4882081395072047,0.019059415740575916
cg25374494,-2.4881997328683783,0.019059782791822043
cg17204213,2.4881740015337552,0.019060906315606606
cg25974484,2.488143290492008,0.01906224735140798
cg14347177,2.4881292426978447,0.01906286079476864
cg18031270,2.488100466279638,0.019064117468961927
cg24935185,-2.4880310002347694,0.019067151384970626
cg22996912,2.4880151683457967,0.01906784290188036
cg04465078,2.4879888636500427,0.01906899190884475
cg08563677,2.4879856612355495,0.01906913179683867
cg14834925,2.4878915630298764,0.019073242620331558
cg11936311,2.4878660632871448,0.0190743567560313
cg11355029,2.4878042330126036,0.01907705849560446
cg12354192,2.487803640922942,0.019077084369295658
cg20967446,-2.487741828044947,0.019079785704466647
cg10601625,2.4877415262946787,0.019079798892366343
cg16377609,2.4876975867032143,0.019081719347905843
cg26907697,2.4876838213055996,0.01908232102495299
cg26566121,2.4876734038983197,0.01908277637502364
cg27418217,2.487666662856813,0.019083071034646047
cg03238090,2.487655045744163,0.01908357884346558
cg09862616,2.4876128945712916,0.019085421465835656
cg14372792,2.487593861068578,0.019086253561825844
cg16489975,2.487547874974256,0.019088264094006054
cg08919717,-2.4875393879882703,0.01908863517007507
cg04053392,2.4875079116513383,0.019090011466427102
cg07744502,2.487473547208034,0.019091514149013906
cg01380607,2.487471580978127,0.019091600131279557
cg01163931,-2.487464116780866,0.019091926540197916
cg11718780,-2.487437076216011,0.019093109065595765
cg20246907,-2.4874136152770827,0.019094135103123657
cg23313126,2.487404542213809,0.01909453191686465
cg08967837,-2.4873962984596716,0.01909489246705413
cg20294457,-2.4873710126657107,0.01909599840982614
cg06987369,-2.487351016054634,0.019096873057623868
cg12315713,2.4872958560444642,0.019099285936822977
cg17482740,2.4872138927429552,0.019102871798319546
cg21960859,2.4871927848015187,0.019103795362690548
cg02389949,2.487159479466685,0.01910525269979976
cg22561757,-2.4871548752357002,0.019105454174580143
cg13287312,-2.487146761477255,0.019105809226192143
cg20741605,2.4871453871014957,0.019105869368383516
cg19184934,2.4871163819673323,0.01910713866335227
cg03732263,2.487113516552837,0.019107264061099628
cg01257799,2.487080924239523,0.019108690436080933
cg27298254,-2.4870787587625998,0.019108785209818912
ch.10.132220714F,2.487069631801357,0.019109184662950165
cg18458352,-2.487066991512412,0.01910930022000694
cg26332285,-2.48703530948208,0.019110686892001256
cg03898010,-2.487018250949811,0.01911143355517193
cg06624154,2.4869845968875386,0.019112906694405324
cg01130771,2.486979760703783,0.01911311839726742
cg16878059,-2.4869777300377254,0.019113207289863758
cg02590345,2.486950591081707,0.019114395336754623
cg00759807,-2.4869457492192812,0.019114607303407274
cg13803727,-2.486944220020868,0.01911467424897881
cg08355863,2.4869409057877037,0.019114819340920464
cg10304534,2.4869317511366162,0.01911522012249087
cg23208513,2.486907675154813,0.019116274182110836
cg14516183,2.48688541401906,0.01911724883441961
cg12284802,2.4868446718541195,0.019119032754374207
cg08341710,-2.4868446188168187,0.019119035076743944
cg01158574,2.4868372722733936,0.01911935676587638
cg08858649,2.486809566489508,0.0191205699866546
cg26298533,-2.486809391414708,0.019120577653307633
cg02513485,2.486733098569571,0.019123918842067978
cg09632907,2.486681801322791,0.019126165669439806
cg14791413,2.486674662907461,0.019126478352411828
cg04589674,2.4866679530007914,0.01912677226977441
cg15554555,2.486664627109363,0.01912691795698483
cg10718614,2.486652445685982,0.019127451560278324
cg20347139,2.486650787109739,0.019127524214732385
cg14143172,2.4866308033517974,0.01912839962951952
cg08370146,2.4866112079867424,0.019129258066082552
cg00683655,-2.4866052799941647,0.019129517767423155
cg11062798,-2.486599009825293,0.019129792462809797
cg16682903,2.4865747811917607,0.01913085395064206
cg16539741,2.4865714636026377,0.019130999302743854
cg13279192,-2.486568744535397,0.019131118432823023
cg26676885,-2.4865567985031083,0.019131641830613454
cg20485144,2.486546777888852,0.01913208087922429
cg22015966,2.4865378000601317,0.019132474246548434
cg20538211,-2.4865350136548443,0.019132596335577633
cg02498983,2.4865173261480558,0.01913337134744555
cg08037235,-2.4865164183168824,0.019133411126581287
cg12572278,2.486512696308781,0.019133574217465157
cg12455309,2.486489650615106,0.01913458406176602
cg02923831,2.4864624183433848,0.019135777421930674
cg23099839,2.486450392044933,0.019136304454707424
cg16292343,2.486424917848683,0.019137420863674096
cg19288904,2.486416097186681,0.019137807443971297
cg17766026,2.48640079443512,0.01913847812977309
cg17286383,-2.486379639375651,0.01913940534495799
cg09853898,2.4863757051972715,0.019139577782500406
cg13658231,2.4863669543348412,0.01913996134350215
cg01439566,2.4863481550584194,0.019140785362721013
cg03718845,2.486347677613819,0.0191408062907353
cg14575255,-2.4863310550005835,0.019141534929327693
cg00008345,-2.486206053571234,0.019147015082796637
cg02246928,2.4861945445955063,0.019147519717301296
cg09796871,-2.4861623512171245,0.01914893136667423
cg09613495,2.486140466840004,0.01914989103076624
cg05842480,2.4860973492558425,0.019151781933751895
cg06737981,2.4860681571825,0.019153062237122816
cg22473097,2.486026740020895,0.01915487884260579
cg27588902,2.486014867464264,0.019155399616188253
cg26320219,-2.486005441181985,0.019155813096554064
cg18377680,2.485987583785465,0.01915659642714902
cg06045121,-2.485986930415401,0.01915662508836802
cg00832329,2.485970543901717,0.01915734392432823
cg11867016,-2.48594984479973,0.019158251978420165
cg23262897,2.485949835445264,0.019158252388802557
cg12497543,2.485946558704272,0.0191583961406118
cg09509863,2.485909362980558,0.019160028000077788
cg01039355,-2.485904667818832,0.019160233996408357
cg25587233,2.4859015822112958,0.019160369375993257
cg15824056,2.4858802742598485,0.019161304276429612
cg10495997,-2.485879522070885,0.01916133727998474
cg08995556,2.4858721832028747,0.019161659287902217
cg14427668,2.48584542337177,0.019162833472714018
cg22729910,-2.485814164273062,0.019164205163163122
cg00676085,-2.4858091739160497,0.019164424154977138
cg04282029,-2.48572764417475,0.019168002250699805
cg09626894,2.4857248291398566,0.019168125805123993
cg15724773,2.485722570401433,0.01916822494372408
cg16312609,-2.48570748463499,0.019168887087293352
cg04090867,-2.48569595947212,0.019169392963256784
cg21862992,2.4856726605707467,0.019170415663512953
cg03562528,-2.485640456622695,0.019171829331613224
cg08300930,2.485632559496887,0.019172176009198263
cg27379109,2.485524840071068,0.019176905383478
cg16016431,-2.4855203116499296,0.01917710422536169
cg09628359,-2.485503753284305,0.019177831315383365
cg07594074,2.485484764167611,0.019178665172729426
cg03463208,2.4854835750413997,0.019178717391204934
cg08291487,-2.4854832319592695,0.019178732457103404
cg15437231,-2.4854727765727924,0.019179191593767197
cg08597802,-2.4854360235050916,0.019180805644187147
cg26229018,-2.4854300107392415,0.01918106971316164
cg03975755,2.4854049306950987,0.019182171216004833
cg26878190,-2.4854038511512684,0.01918221863033125
cg12840502,2.4853838923438727,0.01918309525467571
cg20985755,2.485376784140901,0.019183407467800145
cg23666457,-2.4853715748611713,0.019183636277617648
cg27137887,2.4853606130482775,0.01918411776705689
cg01558785,-2.485285744447157,0.01918740661204915
cg26502127,2.4852670021469505,0.01918823000935832
cg21061960,-2.4852556768859264,0.01918872757289102
cg13489479,-2.485227348447038,0.019189972205350472
cg05249479,2.4852246042644697,0.019190092777141163
cg21553596,2.4852239615014593,0.019190121018470573
cg18777311,-2.4852064202032955,0.01919089175211623
cg07315745,2.4851839922715544,0.019191877237337642
cg00492741,2.4851770620110276,0.019192181762998996
cg12656085,2.485136465373589,0.019193965727303797
cg18894781,-2.4851222893934106,0.019194588707549365
cg19651132,2.4851216744011726,0.01919461573453342
cg19853517,2.4851186077965473,0.01919475050273208
cg19513582,2.48510645275951,0.019195284689214165
cg18023263,-2.485102657354543,0.019195451491513364
cg07817505,-2.485068883633929,0.0191969358541731
cg02853375,-2.4850650981210736,0.019197102234908007
cg26826117,2.4850359612030686,0.019198382904211535
cg17887364,-2.4850228134215784,0.019198960820889805
cg23987134,2.4849970593025694,0.019200092901264672
cg26005361,-2.4849914507818562,0.019200339444591756
cg04341343,2.4849853926488503,0.019200605755570352
cg06511678,2.484970885512685,0.019201243492212233
cg24411817,-2.4849510513462536,0.019202115437753003
cg07254066,2.484942650280924,0.019202484774651984
cg20120165,-2.4849348371334115,0.019202828270731522
cg26786980,2.484914493931998,0.019203722662826925
cg05868445,2.4848973035901976,0.019204478468854945
cg14173442,-2.4848916382434796,0.019204727562586347
cg25717917,2.4848430325704784,0.019206864777102883
cg04681525,2.484840299999148,0.01920698493606507
cg18275051,2.484818975901297,0.019207922641305015
cg27060793,-2.4848169778153704,0.019208010507236147
cg21799469,2.484795242013325,0.01920896636416387
cg07198881,2.484785759270907,0.019209383392408408
cg04733537,2.4847150638209765,0.019212492671384897
cg17942851,2.4847008660947223,0.019213117161969728
cg11696922,2.484683330492322,0.01921388849568694
cg16272484,-2.484682097378709,0.019213942737389352
cg17457560,2.484639759891791,0.019215805147172894
cg06994420,2.4845924035072104,0.01921788853333128
cg09067029,-2.484550947151197,0.019219712525728044
cg13056990,-2.484527306178115,0.01922075275016327
cg26579578,-2.4844935693437833,0.01922223729152138
cg06786064,2.4844845345534408,0.019222634872532687
cg27470978,2.4844811716688002,0.019222782860089688
cg17022953,2.48445632810986,0.019223876161618803
cg02259429,-2.4844381385131666,0.019224676675591766
cg25390658,2.484436778579197,0.019224736526758286
cg04924511,2.4844317222473205,0.019224959059186315
cg25827666,-2.48443018923896,0.019225026528341942
cg23359339,-2.4844244157483595,0.019225280627110333
cg06526620,2.48437531958209,0.019227441537706027
cg05608777,2.4843742682420955,0.019227487813658097
cg00031722,-2.4843384920167835,0.0192290626069423
cg12244756,2.4843185844700875,0.01922993894621176
cg01727923,-2.484313320243837,0.019230170685997243
cg06539804,2.484308107168159,0.01923040017658612
cg20191922,2.4842969284409833,0.019230892296242724
cg02820309,2.4842945066145314,0.019230998913523062
cg01008154,2.4842331852449395,0.019233698676332955
cg25176223,-2.48421458782079,0.019234517524059642
cg05482832,-2.4841860922379135,0.019235772251673115
cg21471199,2.484183814210947,0.0192358725618185
cg24855045,-2.4841836996774673,0.01923587760517361
cg02538199,2.4841322814748272,0.019238141871864203
cg02980604,2.484129018259723,0.01923828558002177
cg18468235,2.4841188725481875,0.019238732391547806
cg10586883,-2.48406008190058,0.019241321687309135
cg01732469,2.4840599780099892,0.01924132626320985
cg13793507,-2.4840501646852102,0.019241758499363132
cg24085039,2.4840370048747347,0.019242338148333264
cg22490780,-2.4840257306862257,0.019242834754275014
cg00742557,2.483991824958201,0.01924432830637197
cg25257018,-2.483989664188991,0.019244423492178676
cg13250285,2.483913371363513,0.019247784607596324
cg09660043,-2.4839132540463758,0.019247789776472898
cg14138611,-2.483906813386919,0.01924807354749454
cg08496387,2.483899061854982,0.019248415079764193
cg20021790,-2.483893655616301,0.019248653281785412
cg27643890,-2.4838824240324997,0.01924914816057997
cg15213122,-2.4838144298834828,0.019252144325070848
cg01876288,-2.483812379823493,0.019252234667703618
cg06685319,2.483812150683491,0.01925224476553535
cg04030401,2.483801245987654,0.01925272532359929
cg03767300,-2.483782127741427,0.01925356787054134
cg07161062,2.4837632334104818,0.019254400582831302
cg25437259,2.4837593266596376,0.01925457276556879
cg26984624,2.4837539980448393,0.019254807616587134
cg06613515,-2.48374242855155,0.019255317534413365
cg23254163,-2.4836793012727547,0.019258100046871538
cg12811552,-2.4836750336278772,0.019258288168691413
cg17053085,-2.4836568438074216,0.019259090012148972
cg04830812,2.4836556939204186,0.01925914070248792
cg27507700,2.48365352904237,0.019259236136896042
cg03325648,-2.4836227301773017,0.01926059389170424
cg11652252,-2.4836032475161356,0.019261452822016124
cg23155118,2.483596411553354,0.01926175420684591
cg26589785,2.483581977281836,0.019262390601181123
cg18728493,-2.48357882402717,0.019262529627982857
cg07278425,2.4835649803705713,0.019263140004874016
cg20777437,2.4835297604177056,0.01926469295852224
cg11307865,-2.483524198592496,0.01926493820666426
cg10405610,-2.48351126258337,0.01926550862985001
cg20637653,-2.4835026168483725,0.019265889878798622
cg02443658,2.483488534125217,0.01926651089621489
cg08786079,-2.483483029791117,0.01926675363037004
cg12236702,-2.4834806662665865,0.01926685785966952
cg03296761,-2.4834745569485595,0.019267127277488683
cg03223072,2.48345043506617,0.019268191074132933
cg18324707,2.483441356452058,0.01926859146316602
cg27190946,2.48344094159676,0.019268609759479943
cg24087887,2.483429480611906,0.01926911522825932
cg19993589,2.4833906316942,0.019270828689754514
cg25826576,2.483386238905624,0.019271022445914377
cg05342945,2.483378629388866,0.01927135808906449
cg10761364,2.483375609248594,0.01927149130392995
cg05486924,2.4833684705478722,0.019271806187065126
cg14871601,2.4833187313044007,0.019274000282099146
cg25582283,2.483315726350019,0.019274132843865782
cg15665385,-2.4833096844511156,0.019274399381166218
cg17284326,-2.483300906456849,0.019274786626877354
cg25124276,2.48328827559453,0.019275343856407518
cg07372450,-2.4832740782607043,0.01927597021089853
cg08768621,2.4832709066183605,0.01927611013919873
cg13745402,2.4832560295322517,0.01927676650733331
cg08553868,-2.483249175341848,0.01927706891703711
cg00084798,-2.4832409737804926,0.01927743077904383
cg03757784,2.4832377360896674,0.01927757363128534
cg23468144,-2.483185479743999,0.01927987940200387
cg22325646,2.4831542462001304,0.019281257679163603
cg00721086,2.4830949918202743,0.019283872712125616
cg26115531,2.4830725401345703,0.019284863642312633
cg23983449,2.4830598378097304,0.019285424294354845
cg04507775,2.48304700345479,0.019285990789153464
cg07525420,2.483040783671381,0.019286265329301066
cg24246472,2.4830239816408333,0.019287006985972337
cg19810628,-2.4829924305285367,0.019288399751283596
cg03627738,-2.482992039305166,0.019288417021694714
cg08692430,-2.4829902617731276,0.019288495490369068
cg04380213,-2.4829801082693668,0.019288943719700587
cg26283496,-2.4829385816006404,0.019290777026225184
cg20849025,-2.4829009517452634,0.0192924384360187
cg22410057,2.4828843577535347,0.019293171125407203
cg13174197,2.4828780373616386,0.019293450202073646
cg16419629,2.482875249576267,0.01929357329781329
cg14454907,2.4827571763663423,0.019298787530042844
cg17057965,-2.48273760059036,0.01929965214148409
cg25149888,-2.4827208179765976,0.019300393414566738
cg20951642,-2.482714016989922,0.019300693815547946
cg09694722,2.4827120560127987,0.019300780433110794
cg22005990,2.482689889805444,0.019301759552983768
cg02503763,2.482687988330301,0.019301843546573088
cg03913921,2.482636579001921,0.019304114571047023
cg18336453,2.482631532224696,0.019304337527401176
cg26346167,-2.482627613211973,0.0193045106630488
cg20694933,2.482620005170201,0.019304846778119535
cg15026456,-2.482600605567004,0.019305703856032544
cg19605575,-2.4825972648953085,0.019305851451037557
cg06706867,-2.4825835985603217,0.01930645525743105
cg15474337,-2.482563393757057,0.019307347978472722
cg05108547,-2.482539420578659,0.0193084072492194
cg13790259,-2.482515704848793,0.01930945519708922
cg07330169,2.482481571191922,0.019310963583026693
cg05623526,2.4824782349351424,0.019311111019954242
cg13921420,2.4824734144415657,0.01931132405058028
cg06903569,2.4824426035787184,0.0193126857169167
cg26920673,2.48244113658128,0.019312750552133256
cg17066238,2.482440506853378,0.019312778383562292
cg00815583,2.4824396339844896,0.019312816960901636
cg06871529,-2.48241270213603,0.019314007276549083
cg18411040,-2.4823931649689923,0.01931487080934073
cg03525049,2.4823787326380926,0.019315508733817613
cg20315739,-2.48237429618444,0.01931570483371729
cg07685557,2.482360506380837,0.019316314381623262
cg17007896,2.482351672167576,0.019316704887877897
cg15529532,2.4823470001116217,0.019316911413686307
cg07278047,2.4823453599848695,0.019316983915120253
cg27560229,2.4823418701586113,0.019317138182938388
cg16206838,2.4823397578683983,0.019317231557307704
cg23244463,-2.4823156507638937,0.019318297247926476
cg17405139,2.4822859616035347,0.01931960977606801
cg10151085,2.4822777833822056,0.019319971341494057
cg16510278,2.4822357778249766,0.01932182853753298
cg05966699,2.4822146052849474,0.01932276470354436
cg12716838,2.4822104842383013,0.019322946924789842
cg06899953,2.4821875017833075,0.019323963174185714
cg27517502,-2.482186722491895,0.019323997634135892
cg20579564,-2.482175166326866,0.019324508649707552
cg12347757,2.4821413409703887,0.0193260044842094
cg00765128,2.4821388628499164,0.019326114076546958
cg01047555,2.482128301833551,0.019326581133085847
cg16570455,2.482105291368611,0.019327598797283553
cg20594465,-2.48210248567512,0.01932772288567043
cg10866755,2.482082227150949,0.019328618888273526
cg07366300,2.482065578093326,0.01932935527849191
cg12258161,2.4820547036063725,0.01932983627256465
cg13081644,2.482049828413775,0.019330051912866842
cg23134211,2.482024041109918,0.019331192577881757
cg23704689,-2.4820211695453405,0.01933131960132587
cg25374714,-2.482012254723349,0.01933171395270612
cg15297724,2.482001638851997,0.019332183560474545
cg09788416,2.4819839448663217,0.019332966301775882
cg12240358,-2.4819608045235544,0.019333990021449896
cg23979971,-2.481954710634725,0.019334259621001125
cg02414468,-2.4819536904827593,0.019334304753851603
cg17979628,-2.4819401312242055,0.01933490464230882
cg16987848,2.4819195257835247,0.019335816300633513
cg17204113,2.48187146488658,0.019337942840279468
cg09640300,-2.481855817445059,0.01933863523555781
cg17692403,2.4818497682991647,0.019338902914832142
cg07428959,2.4818278497500637,0.019339872855761154
cg21432302,2.481826783519558,0.01933992003979892
cg08486875,2.481746000878825,0.019343495232813476
cg02812767,2.481717561131654,0.0193447540340153
cg08397344,2.4816837733178585,0.019346249649591682
cg16794579,2.4816829290187266,0.019346287023806214
cg23754392,2.481682288607201,0.01934631537266305
cg09626867,2.4816811044831693,0.019346367789938188
cg15238382,2.4816733316538717,0.019346711870765462
cg00917471,2.4816615867012213,0.01934723179677456
cg21162938,2.4816566976544396,0.019347448229075262
cg04819714,-2.481634367952167,0.019348436766847478
cg00772192,-2.481613697630385,0.019349351885159474
cg01117213,-2.4816131356612248,0.01934937676526425
cg25668320,2.4815917829895096,0.0193503221356009
cg15948030,2.4815901656031225,0.01935039374566133
cg17803175,2.4815755978125416,0.019351038748091576
cg23012731,2.4815705702731825,0.019351261351651432
cg11971077,-2.481564006328513,0.01935155198593348
cg05627083,2.481523111276628,0.019353362802273705
cg02652579,-2.481489910932003,0.01935483301484075
cg01209199,-2.481485846649193,0.019355013000750335
cg22825230,2.4814741987353535,0.019355528834702897
cg01543179,2.481435923185431,0.019357223976580698
cg04037038,2.4814171514229595,0.019358055387572685
cg12473009,-2.481375415264242,0.019359904021281526
cg09023965,-2.481374527457532,0.019359943346968205
cg09079018,2.481370565519477,0.01936011884319819
cg15849465,-2.4813634713787196,0.019360433085733052
cg26326633,2.4813605346542897,0.019360563172449854
cg06527213,2.4813414117189985,0.019361410271908117
cg11988831,-2.4813410802049947,0.01936142495747201
cg13719885,2.481322319428107,0.01936225604793941
cg07285167,2.481277996716625,0.0193642196463038
cg22512779,-2.4812772218543104,0.019364253976122563
cg26360402,2.4812640869487894,0.01936483591890654
cg07737566,-2.481262657194452,0.019364899265230804
cg24365837,2.481260525771201,0.01936499369986991
cg24011261,2.4812416174648972,0.01936583146808586
cg15666143,-2.4812379792276116,0.019365992670887316
cg09505145,-2.4812303472389083,0.019366330832603657
cg17892178,2.4812167391168756,0.019366933801113755
cg25974017,2.481207975016543,0.01936732214279954
cg19529583,-2.4811288677271506,0.019370827750962268
cg02168291,-2.481038246039381,0.019374844333123774
cg15940724,2.4810362102249575,0.01937493457436906
cg08347373,2.481002044494014,0.019376449091426235
cg09415639,2.4810019588979264,0.019376452885912936
cg25408325,2.480941697284312,0.019379124461590007
cg14162076,-2.4809280062508976,0.01937973147289839
cg02816816,2.4809144672918304,0.01938033175899157
cg04669407,2.480887147934553,0.019381543088157094
cg01078627,-2.4808748041699293,0.019382090428513146
cg12265623,2.4808640352317517,0.019382567950413633
cg07027116,2.4808365574962163,0.019383786431645594
cg05813616,-2.4808342798414795,0.0193838874358394
cg18524739,2.480828543030751,0.01938414184087466
cg14039138,-2.4808176131931297,0.019384626544774984
cg07839105,2.4808174998654695,0.01938463157055851
cg06751920,-2.4807913806882795,0.019385789919340014
cg02060434,-2.4807849029849143,0.019386077206238504
cg24860970,2.480773392045593,0.019386587727409792
cg03458162,2.4807692508701265,0.01938677139553124
cg21023952,-2.480743350949673,0.019387920137062295
cg15698842,2.4807325345241953,0.01938839989751837
cg07929078,-2.48073141942196,0.019388449358283485
cg05923226,2.4806911638385163,0.019390234987124222
cg14651505,-2.48068729599712,0.01939040656208376
cg16524232,-2.480666327581376,0.01939133673186552
cg23075364,2.480647391758699,0.019392176770068843
cg03145486,-2.480610722306269,0.01939380360960106
cg08478151,-2.4805966311139174,0.019394428798492132
cg24898236,-2.480577803779374,0.019395264146430377
cg16386641,-2.4805689094262493,0.019395658790528597
cg11485595,2.480566902993294,0.0193957478173531
cg01411366,2.480566434907912,0.01939576858668088
cg10222823,2.480523519001513,0.019397672887237392
cg06824308,-2.480475767281498,0.019399791968898163
cg04421271,2.4804632790508694,0.019400346195204265
cg08582356,2.4804561488353074,0.019400662639926958
cg08394602,-2.4804524419209506,0.019400827157656196
cg01980854,-2.480438690306538,0.019401437483591747
cg23648239,2.4804363224115207,0.01940154257759973
cg24686551,2.4804141151247503,0.01940252822652324
cg01777913,-2.4804114691674806,0.01940264566784872
cg01764808,-2.4803953600935142,0.01940336068633656
cg18749411,2.4803896054856196,0.019403616116647607
cg05749351,-2.480336524332673,0.01940597238066554
cg19915738,2.4803166690992,0.019406853819050444
cg17367077,-2.480302221277527,0.01940749522800975
cg22290648,2.480295060197234,0.019407813150370986
cg11663975,-2.480264212490236,0.019409182715854796
cg26863600,2.480253896280738,0.0194096407510961
cg10190102,2.480197369356861,0.019412150698744638
cg16001689,2.4801552737499177,0.019414020051186365
cg14440205,-2.480149932476361,0.019414257254596983
cg00339739,-2.480128207080862,0.019415222096546527
cg02008154,2.4801237252990527,0.019415421141504536
cg18859174,2.4801215604248172,0.019415517288603086
cg17311132,-2.480098405918271,0.0194165456614953
cg11611676,-2.4800872775301883,0.019417039930106048
cg05980782,2.480055207721437,0.019418464379070105
cg25402049,2.480035760754047,0.01941932820446815
cg09107007,2.480029380483359,0.019419611620882005
cg10086141,2.480002598170022,0.019420801352891745
cg17986992,2.4799961922769183,0.019421085927354222
cg11958666,-2.4799903510250068,0.01942134542162499
cg08249988,2.4799877222036875,0.019421462206548112
cg08635403,-2.4799783878450747,0.019421876889005728
cg05544095,2.479958007149433,0.019422782337548586
cg15000841,2.479947852364255,0.01942323349639247
cg27114644,2.47992199125671,0.0194243825024681
cg12265130,2.4799166908235355,0.019424618007840268
cg08132132,2.4799157084994246,0.01942466165410995
cg14136168,2.479861892148426,0.019427052940734144
cg05113410,-2.4798579201588127,0.019427229443663444
cg00996095,-2.479856458093132,0.019427294413710487
cg21538860,-2.4798397683020714,0.019428036074806768
cg26994023,2.479822394467955,0.019428808161107
cg11338128,-2.479811652248502,0.019429285555213567
cg18190310,-2.479794296185695,0.01943005689741847
cg24382063,-2.479783160958012,0.019430551786659173
cg16537495,-2.479767947729899,0.019431227935544554
cg16329197,2.479754875859488,0.019431808929517493
cg04402351,-2.479699799555569,0.019434257033407197
cg14285539,-2.479675351901457,0.019435343805837776
cg04160694,-2.479656527415162,0.019436180649517822
cg27541604,-2.4796257365255037,0.019437549531893614
cg06187947,2.479623282212315,0.019437658648054506
cg01783841,2.4796190527503557,0.019437846686769997
cg20720640,-2.479608318555984,0.019438323928542545
cg07773060,2.4796063081056037,0.0194384133142705
cg05334414,-2.479570743277791,0.019439994608604353
cg07212327,2.479565157323609,0.019440242983781542
cg18770635,2.4795435296311115,0.01944120467012874
cg05700681,-2.4794399087407997,0.019445812833362656
cg00915990,-2.4794323049665588,0.019446151023240828
cg15996882,2.4794247729339194,0.019446486027636274
cg03438754,-2.4794179467527453,0.01944678964226147
cg08721324,2.479388316189251,0.01944810759991743
cg02353258,2.4793879342299237,0.01944812458987869
cg16389345,2.4793781937907062,0.019448557859698193
cg26974500,-2.479366203213019,0.019449091231363975
cg11412164,-2.479358438979802,0.019449436611565302
cg12728621,2.479338831799954,0.019450308832515327
cg15521745,-2.479313102774687,0.01945145343700198
cg13388111,-2.479304826745646,0.019451821625031233
cg16985708,2.4792992846244997,0.019452068189215396
cg13589108,2.4792906629898614,0.0194524517640153
cg10030648,-2.479288163132507,0.019452562983471006
cg15585794,2.479278466478278,0.019452994396268044
cg06112654,2.479264522383712,0.019453614796915698
cg06587435,-2.4792527204862282,0.01945413990116474
cg09858604,2.479201283831927,0.01945642863516233
cg14992108,2.4792002818858814,0.01945647322038294
cg07206053,-2.479199489177885,0.019456508494864827
cg08764162,2.4791953184690816,0.019456694086989145
cg00250761,2.4791794071356748,0.01945740213944243
cg13203394,2.4791748819663026,0.019457603513276345
cg18834058,2.479154054025481,0.019458530398857806
cg20794855,2.4791103348690946,0.01946047612214134
cg00965795,2.479073518013691,0.01946211479709533
cg16510440,-2.479066200624989,0.019462440500596877
cg14998567,-2.4790616713763147,0.01946264210401177
cg26189112,2.479048779274929,0.019463215960631105
cg17536091,-2.4790468620653616,0.019463301301299838
cg12073907,-2.4790334119244153,0.019463900016543006
cg21785067,2.4790111163949686,0.019464892509908932
cg08576185,2.479008194555639,0.019465022580071295
cg24651504,2.478990733722584,0.019465799892533442
cg02611466,-2.478974413305585,0.019466526462372992
cg14748795,2.478953652861917,0.01946745073416362
cg20419545,2.478930765440076,0.019468469747568544
cg24774564,-2.478910241431647,0.01946938357681681
cg05053544,2.478874636823432,0.01947096896180599
cg02893499,-2.4788730007986852,0.019471041812790427
cg07226802,-2.478867957475896,0.01947126638984158
cg24667758,-2.478861051915807,0.019471573895407508
cg27293741,-2.4788296318742806,0.019472973090742557
cg03759346,2.478823662919853,0.019473238910311875
cg18477666,-2.478812292864922,0.01947374527006168
cg12476052,-2.478809847217976,0.01947385418731788
cg03034192,2.4787904490543418,0.019474718107330757
cg22459990,-2.4787889337347835,0.01947478559535372
cg15806588,-2.4787620098177308,0.019475984745935114
cg00725388,2.478736327090882,0.019477128679125637
cg21166330,-2.47870542634384,0.019478505109901827
cg19777067,2.4787014377473193,0.019478682782908437
cg17541002,2.478700488449405,0.019478725069835813
cg16840744,-2.4786724329425107,0.019479974853898938
cg24590524,2.4786658475006536,0.01948026822519431
cg01202296,-2.4786295362345054,0.019481885909237828
cg14879736,2.4786044681619224,0.019483002775859088
cg05229416,-2.478600545480922,0.01948317754977344
cg24453664,2.47859628428156,0.01948336740791074
cg13954667,2.478548967615308,0.019485475720874477
cg23287435,-2.478531833012501,0.019486239247955523
cg10433327,-2.4785265746537952,0.019486473568759672
cg07912147,-2.4785184663101303,0.01948683489449759
cg02023728,2.478517405440885,0.0194868821696352
cg12564108,-2.4785090375670396,0.01948725506791209
cg03663024,-2.4785044460385377,0.019487459683380007
cg14493612,-2.478478446736021,0.01948861834563095
cg00989365,2.478473465175269,0.019488840356764313
cg21241411,2.478453618374552,0.01948972488394208
cg07598755,2.4784283195962766,0.019490852447051378
cg06675147,-2.4784163765987777,0.019491384765692774
cg10988573,2.478415157281218,0.019491439113393943
cg24554839,-2.4784144502572705,0.01949147062709093
cg20985037,-2.4784127555074797,0.019491546166210356
cg22493877,2.4783812538032475,0.019492950322835434
cg00238391,-2.478355079794282,0.01949411707365631
cg02539530,-2.4783538229909112,0.019494173099414706
cg21310090,2.478323865374514,0.01949550859338389
cg11033588,-2.478295844068311,0.019496757843948484
cg00690280,-2.478279387433453,0.019497491550746038
cg24364668,2.478263904539334,0.019498181867244602
cg17957186,2.478237662232828,0.019499351951635116
cg12485744,-2.478152664234768,0.019503142261599018
cg06908919,-2.478096379981954,0.019505652514708465
cg18221580,-2.4780923775576937,0.019505831032410114
cg02722188,2.4780686621247954,0.019506888828337066
cg17617491,-2.4780626823263785,0.019507155557775605
